video,prompt,negative_prompt
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000218.mp4,"A video showing the process of folding a towel, demonstration 1219",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000219.mp4,"A video showing the process of folding a towel, demonstration 1220",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000220.mp4,"A video showing the process of folding a towel, demonstration 1221",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000221.mp4,"A video showing the process of folding a towel, demonstration 1222",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000222.mp4,"A video showing the process of folding a towel, demonstration 1223",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000223.mp4,"A video showing the process of folding a towel, demonstration 1224",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000224.mp4,"A video showing the process of folding a towel, demonstration 1225",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000225.mp4,"A video showing the process of folding a towel, demonstration 1226",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000226.mp4,"A video showing the process of folding a towel, demonstration 1227",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000227.mp4,"A video showing the process of folding a towel, demonstration 1228",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000228.mp4,"A video showing the process of folding a towel, demonstration 1229",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000229.mp4,"A video showing the process of folding a towel, demonstration 1230",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000230.mp4,"A video showing the process of folding a towel, demonstration 1231",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000231.mp4,"A video showing the process of folding a towel, demonstration 1232",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000232.mp4,"A video showing the process of folding a towel, demonstration 1233",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000233.mp4,"A video showing the process of folding a towel, demonstration 1234",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000234.mp4,"A video showing the process of folding a towel, demonstration 1235",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000235.mp4,"A video showing the process of folding a towel, demonstration 1236",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000236.mp4,"A video showing the process of folding a towel, demonstration 1237",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000237.mp4,"A video showing the process of folding a towel, demonstration 1238",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000238.mp4,"A video showing the process of folding a towel, demonstration 1239",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000239.mp4,"A video showing the process of folding a towel, demonstration 1240",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000240.mp4,"A video showing the process of folding a towel, demonstration 1241",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000241.mp4,"A video showing the process of folding a towel, demonstration 1242",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000242.mp4,"A video showing the process of folding a towel, demonstration 1243",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000243.mp4,"A video showing the process of folding a towel, demonstration 1244",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000244.mp4,"A video showing the process of folding a towel, demonstration 1245",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000245.mp4,"A video showing the process of folding a towel, demonstration 1246",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000246.mp4,"A video showing the process of folding a towel, demonstration 1247",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000247.mp4,"A video showing the process of folding a towel, demonstration 1248",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000248.mp4,"A video showing the process of folding a towel, demonstration 1249",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000249.mp4,"A video showing the process of folding a towel, demonstration 1250",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000250.mp4,"A video showing the process of folding a towel, demonstration 1251",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000251.mp4,"A video showing the process of folding a towel, demonstration 1252",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000252.mp4,"A video showing the process of folding a towel, demonstration 1253",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000253.mp4,"A video showing the process of folding a towel, demonstration 1254",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000254.mp4,"A video showing the process of folding a towel, demonstration 1255",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000255.mp4,"A video showing the process of folding a towel, demonstration 1256",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000256.mp4,"A video showing the process of folding a towel, demonstration 1257",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000257.mp4,"A video showing the process of folding a towel, demonstration 1258",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000258.mp4,"A video showing the process of folding a towel, demonstration 1259",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000259.mp4,"A video showing the process of folding a towel, demonstration 1260",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000260.mp4,"A video showing the process of folding a towel, demonstration 1261",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000261.mp4,"A video showing the process of folding a towel, demonstration 1262",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000262.mp4,"A video showing the process of folding a towel, demonstration 1263",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000263.mp4,"A video showing the process of folding a towel, demonstration 1264",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000264.mp4,"A video showing the process of folding a towel, demonstration 1265",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000265.mp4,"A video showing the process of folding a towel, demonstration 1266",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000266.mp4,"A video showing the process of folding a towel, demonstration 1267",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000267.mp4,"A video showing the process of folding a towel, demonstration 1268",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000268.mp4,"A video showing the process of folding a towel, demonstration 1269",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000269.mp4,"A video showing the process of folding a towel, demonstration 1270",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000270.mp4,"A video showing the process of folding a towel, demonstration 1271",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000271.mp4,"A video showing the process of folding a towel, demonstration 1272",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000272.mp4,"A video showing the process of folding a towel, demonstration 1273",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000273.mp4,"A video showing the process of folding a towel, demonstration 1274",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000274.mp4,"A video showing the process of folding a towel, demonstration 1275",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000275.mp4,"A video showing the process of folding a towel, demonstration 1276",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000276.mp4,"A video showing the process of folding a towel, demonstration 1277",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000277.mp4,"A video showing the process of folding a towel, demonstration 1278",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000278.mp4,"A video showing the process of folding a towel, demonstration 1279",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000279.mp4,"A video showing the process of folding a towel, demonstration 1280",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000280.mp4,"A video showing the process of folding a towel, demonstration 1281",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000281.mp4,"A video showing the process of folding a towel, demonstration 1282",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000282.mp4,"A video showing the process of folding a towel, demonstration 1283",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000283.mp4,"A video showing the process of folding a towel, demonstration 1284",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000284.mp4,"A video showing the process of folding a towel, demonstration 1285",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000285.mp4,"A video showing the process of folding a towel, demonstration 1286",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000286.mp4,"A video showing the process of folding a towel, demonstration 1287",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000287.mp4,"A video showing the process of folding a towel, demonstration 1288",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000288.mp4,"A video showing the process of folding a towel, demonstration 1289",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000289.mp4,"A video showing the process of folding a towel, demonstration 1290",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000290.mp4,"A video showing the process of folding a towel, demonstration 1291",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000291.mp4,"A video showing the process of folding a towel, demonstration 1292",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000292.mp4,"A video showing the process of folding a towel, demonstration 1293",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000293.mp4,"A video showing the process of folding a towel, demonstration 1294",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000294.mp4,"A video showing the process of folding a towel, demonstration 1295",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000295.mp4,"A video showing the process of folding a towel, demonstration 1296",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000296.mp4,"A video showing the process of folding a towel, demonstration 1297",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000297.mp4,"A video showing the process of folding a towel, demonstration 1298",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000298.mp4,"A video showing the process of folding a towel, demonstration 1299",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000299.mp4,"A video showing the process of folding a towel, demonstration 1300",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000300.mp4,"A video showing the process of folding a towel, demonstration 1301",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000301.mp4,"A video showing the process of folding a towel, demonstration 1302",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000302.mp4,"A video showing the process of folding a towel, demonstration 1303",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000303.mp4,"A video showing the process of folding a towel, demonstration 1304",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000304.mp4,"A video showing the process of folding a towel, demonstration 1305",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000305.mp4,"A video showing the process of folding a towel, demonstration 1306",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000306.mp4,"A video showing the process of folding a towel, demonstration 1307",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000307.mp4,"A video showing the process of folding a towel, demonstration 1308",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000308.mp4,"A video showing the process of folding a towel, demonstration 1309",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000309.mp4,"A video showing the process of folding a towel, demonstration 1310",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000310.mp4,"A video showing the process of folding a towel, demonstration 1311",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000311.mp4,"A video showing the process of folding a towel, demonstration 1312",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000312.mp4,"A video showing the process of folding a towel, demonstration 1313",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000313.mp4,"A video showing the process of folding a towel, demonstration 1314",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000314.mp4,"A video showing the process of folding a towel, demonstration 1315",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000315.mp4,"A video showing the process of folding a towel, demonstration 1316",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000316.mp4,"A video showing the process of folding a towel, demonstration 1317",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000317.mp4,"A video showing the process of folding a towel, demonstration 1318",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000318.mp4,"A video showing the process of folding a towel, demonstration 1319",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000319.mp4,"A video showing the process of folding a towel, demonstration 1320",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000320.mp4,"A video showing the process of folding a towel, demonstration 1321",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000321.mp4,"A video showing the process of folding a towel, demonstration 1322",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000322.mp4,"A video showing the process of folding a towel, demonstration 1323",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000323.mp4,"A video showing the process of folding a towel, demonstration 1324",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000324.mp4,"A video showing the process of folding a towel, demonstration 1325",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000325.mp4,"A video showing the process of folding a towel, demonstration 1326",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000326.mp4,"A video showing the process of folding a towel, demonstration 1327",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000327.mp4,"A video showing the process of folding a towel, demonstration 1328",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000328.mp4,"A video showing the process of folding a towel, demonstration 1329",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000329.mp4,"A video showing the process of folding a towel, demonstration 1330",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000330.mp4,"A video showing the process of folding a towel, demonstration 1331",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000331.mp4,"A video showing the process of folding a towel, demonstration 1332",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000332.mp4,"A video showing the process of folding a towel, demonstration 1333",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000333.mp4,"A video showing the process of folding a towel, demonstration 1334",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000334.mp4,"A video showing the process of folding a towel, demonstration 1335",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000335.mp4,"A video showing the process of folding a towel, demonstration 1336",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000336.mp4,"A video showing the process of folding a towel, demonstration 1337",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000337.mp4,"A video showing the process of folding a towel, demonstration 1338",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000338.mp4,"A video showing the process of folding a towel, demonstration 1339",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000339.mp4,"A video showing the process of folding a towel, demonstration 1340",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000340.mp4,"A video showing the process of folding a towel, demonstration 1341",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000341.mp4,"A video showing the process of folding a towel, demonstration 1342",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000342.mp4,"A video showing the process of folding a towel, demonstration 1343",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000343.mp4,"A video showing the process of folding a towel, demonstration 1344",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000344.mp4,"A video showing the process of folding a towel, demonstration 1345",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000345.mp4,"A video showing the process of folding a towel, demonstration 1346",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000346.mp4,"A video showing the process of folding a towel, demonstration 1347",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000347.mp4,"A video showing the process of folding a towel, demonstration 1348",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000348.mp4,"A video showing the process of folding a towel, demonstration 1349",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000349.mp4,"A video showing the process of folding a towel, demonstration 1350",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000350.mp4,"A video showing the process of folding a towel, demonstration 1351",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000351.mp4,"A video showing the process of folding a towel, demonstration 1352",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000352.mp4,"A video showing the process of folding a towel, demonstration 1353",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000353.mp4,"A video showing the process of folding a towel, demonstration 1354",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000354.mp4,"A video showing the process of folding a towel, demonstration 1355",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000355.mp4,"A video showing the process of folding a towel, demonstration 1356",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000356.mp4,"A video showing the process of folding a towel, demonstration 1357",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000357.mp4,"A video showing the process of folding a towel, demonstration 1358",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000358.mp4,"A video showing the process of folding a towel, demonstration 1359",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000359.mp4,"A video showing the process of folding a towel, demonstration 1360",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000360.mp4,"A video showing the process of folding a towel, demonstration 1361",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000361.mp4,"A video showing the process of folding a towel, demonstration 1362",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000362.mp4,"A video showing the process of folding a towel, demonstration 1363",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000363.mp4,"A video showing the process of folding a towel, demonstration 1364",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000364.mp4,"A video showing the process of folding a towel, demonstration 1365",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000365.mp4,"A video showing the process of folding a towel, demonstration 1366",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000366.mp4,"A video showing the process of folding a towel, demonstration 1367",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000367.mp4,"A video showing the process of folding a towel, demonstration 1368",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000368.mp4,"A video showing the process of folding a towel, demonstration 1369",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000369.mp4,"A video showing the process of folding a towel, demonstration 1370",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000370.mp4,"A video showing the process of folding a towel, demonstration 1371",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000371.mp4,"A video showing the process of folding a towel, demonstration 1372",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000372.mp4,"A video showing the process of folding a towel, demonstration 1373",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000373.mp4,"A video showing the process of folding a towel, demonstration 1374",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000374.mp4,"A video showing the process of folding a towel, demonstration 1375",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000375.mp4,"A video showing the process of folding a towel, demonstration 1376",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000376.mp4,"A video showing the process of folding a towel, demonstration 1377",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000377.mp4,"A video showing the process of folding a towel, demonstration 1378",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000378.mp4,"A video showing the process of folding a towel, demonstration 1379",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000379.mp4,"A video showing the process of folding a towel, demonstration 1380",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000380.mp4,"A video showing the process of folding a towel, demonstration 1381",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000381.mp4,"A video showing the process of folding a towel, demonstration 1382",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000382.mp4,"A video showing the process of folding a towel, demonstration 1383",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000383.mp4,"A video showing the process of folding a towel, demonstration 1384",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000384.mp4,"A video showing the process of folding a towel, demonstration 1385",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000385.mp4,"A video showing the process of folding a towel, demonstration 1386",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000386.mp4,"A video showing the process of folding a towel, demonstration 1387",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000387.mp4,"A video showing the process of folding a towel, demonstration 1388",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000388.mp4,"A video showing the process of folding a towel, demonstration 1389",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000389.mp4,"A video showing the process of folding a towel, demonstration 1390",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000390.mp4,"A video showing the process of folding a towel, demonstration 1391",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000391.mp4,"A video showing the process of folding a towel, demonstration 1392",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000392.mp4,"A video showing the process of folding a towel, demonstration 1393",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000393.mp4,"A video showing the process of folding a towel, demonstration 1394",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000394.mp4,"A video showing the process of folding a towel, demonstration 1395",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000395.mp4,"A video showing the process of folding a towel, demonstration 1396",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000396.mp4,"A video showing the process of folding a towel, demonstration 1397",
